,ENSEMBL_ID
4937,ENSG00000142156
4938,ENSG00000142166
4939,ENSG00000142168
4940,ENSG00000142173
4941,ENSG00000142185
4942,ENSG00000142186
4943,ENSG00000142188
4944,ENSG00000142192
4945,ENSG00000142197
4946,ENSG00000142207
4947,ENSG00000142208
4948,ENSG00000142227
4949,ENSG00000142230
4950,ENSG00000142252
4951,ENSG00000142303
4952,ENSG00000142327
4953,ENSG00000142330
4954,ENSG00000142347
4955,ENSG00000142396
4956,ENSG00000142409
4957,ENSG00000142444
4958,ENSG00000142453
4959,ENSG00000142459
4960,ENSG00000142507
4961,ENSG00000142528
4962,ENSG00000142534
4963,ENSG00000142541
4964,ENSG00000142546
4965,ENSG00000142552
4966,ENSG00000142599
4967,ENSG00000142627
4968,ENSG00000142634
4969,ENSG00000142655
4970,ENSG00000142657
4971,ENSG00000142669
4972,ENSG00000142676
4973,ENSG00000142684
4974,ENSG00000142686
4975,ENSG00000142687
4976,ENSG00000142694
4977,ENSG00000142733
4978,ENSG00000142751
4979,ENSG00000142784
4980,ENSG00000142798
4981,ENSG00000142856
4982,ENSG00000142864
4983,ENSG00000142867
4984,ENSG00000142871
4985,ENSG00000142875
4986,ENSG00000142892
4987,ENSG00000142910
4988,ENSG00000142937
4989,ENSG00000142949
4990,ENSG00000142961
4991,ENSG00000143013
4992,ENSG00000143033
4993,ENSG00000143036
4994,ENSG00000143061
4995,ENSG00000143079
4996,ENSG00000143093
4997,ENSG00000143106
4998,ENSG00000143110
4999,ENSG00000143119
5000,ENSG00000143126
5001,ENSG00000143149
5002,ENSG00000143153
5003,ENSG00000143155
5004,ENSG00000143156
5005,ENSG00000143157
5006,ENSG00000143158
5007,ENSG00000143162
5008,ENSG00000143164
5009,ENSG00000143179
5010,ENSG00000143183
5011,ENSG00000143198
5012,ENSG00000143207
5013,ENSG00000143222
5014,ENSG00000143224
5015,ENSG00000143226
5016,ENSG00000143248
5017,ENSG00000143252
5018,ENSG00000143256
5019,ENSG00000143258
5020,ENSG00000143294
5021,ENSG00000143303
5022,ENSG00000143314
5023,ENSG00000143315
5024,ENSG00000143319
5025,ENSG00000143321
5026,ENSG00000143322
5027,ENSG00000143324
5028,ENSG00000143333
5029,ENSG00000143337
5030,ENSG00000143344
5031,ENSG00000143353
5032,ENSG00000143363
5033,ENSG00000143367
5034,ENSG00000143368
5035,ENSG00000143369
5036,ENSG00000143373
5037,ENSG00000143374
5038,ENSG00000143375
5039,ENSG00000143376
5040,ENSG00000143379
5041,ENSG00000143382
5042,ENSG00000143384
5043,ENSG00000143387
5044,ENSG00000143390
5045,ENSG00000143393
5046,ENSG00000143398
5047,ENSG00000143401
5048,ENSG00000143409
5049,ENSG00000143416
5050,ENSG00000143418
5051,ENSG00000143420
5052,ENSG00000143434
5053,ENSG00000143436
5054,ENSG00000143437
5055,ENSG00000143442
5056,ENSG00000143443
5057,ENSG00000143457
5058,ENSG00000143458
5059,ENSG00000143479
5060,ENSG00000143486
5061,ENSG00000143493
5062,ENSG00000143498
5063,ENSG00000143499
5064,ENSG00000143507
5065,ENSG00000143514
5066,ENSG00000143515
5067,ENSG00000143537
5068,ENSG00000143543
5069,ENSG00000143545
5070,ENSG00000143546
5071,ENSG00000143549
5072,ENSG00000143553
5073,ENSG00000143554
5074,ENSG00000143569
5075,ENSG00000143570
5076,ENSG00000143575
5077,ENSG00000143578
5078,ENSG00000143590
5079,ENSG00000143612
5080,ENSG00000143614
5081,ENSG00000143621
5082,ENSG00000143622
5083,ENSG00000143624
5084,ENSG00000143633
5085,ENSG00000143641
5086,ENSG00000143643
5087,ENSG00000143653
5088,ENSG00000143669
5089,ENSG00000143702
5090,ENSG00000143727
5091,ENSG00000143740
5092,ENSG00000143742
5093,ENSG00000143748
5094,ENSG00000143751
5095,ENSG00000143753
5096,ENSG00000143756
5097,ENSG00000143761
5098,ENSG00000143771
5099,ENSG00000143772
5100,ENSG00000143774
5101,ENSG00000143776
5102,ENSG00000143786
5103,ENSG00000143793
5104,ENSG00000143799
5105,ENSG00000143801
5106,ENSG00000143811
5107,ENSG00000143815
5108,ENSG00000143819
5109,ENSG00000143842
5110,ENSG00000143845
5111,ENSG00000143862
5112,ENSG00000143870
5113,ENSG00000143878
5114,ENSG00000143889
5115,ENSG00000143891
5116,ENSG00000143919
5117,ENSG00000143924
5118,ENSG00000143933
5119,ENSG00000143947
5120,ENSG00000143952
5121,ENSG00000143970
5122,ENSG00000143971
5123,ENSG00000143977
5124,ENSG00000144021
5125,ENSG00000144026
5126,ENSG00000144028
5127,ENSG00000144029
5128,ENSG00000144034
5129,ENSG00000144036
5130,ENSG00000144040
5131,ENSG00000144043
5132,ENSG00000144048
5133,ENSG00000144115
5134,ENSG00000144118
5135,ENSG00000144120
5136,ENSG00000144134
5137,ENSG00000144136
5138,ENSG00000144161
5139,ENSG00000144182
5140,ENSG00000144224
5141,ENSG00000144228
5142,ENSG00000144231
5143,ENSG00000144233
5144,ENSG00000144283
5145,ENSG00000144306
5146,ENSG00000144320
5147,ENSG00000144357
5148,ENSG00000144362
5149,ENSG00000144381
5150,ENSG00000144401
5151,ENSG00000144445
5152,ENSG00000144451
5153,ENSG00000144455
5154,ENSG00000144468
5155,ENSG00000144476
5156,ENSG00000144485
5157,ENSG00000144504
5158,ENSG00000144524
5159,ENSG00000144535
5160,ENSG00000144554
5161,ENSG00000144559
5162,ENSG00000144560
5163,ENSG00000144566
5164,ENSG00000144567
5165,ENSG00000144579
5166,ENSG00000144580
5167,ENSG00000144589
5168,ENSG00000144591
5169,ENSG00000144597
5170,ENSG00000144635
5171,ENSG00000144647
5172,ENSG00000144655
5173,ENSG00000144659
5174,ENSG00000144674
5175,ENSG00000144677
5176,ENSG00000144711
5177,ENSG00000144713
5178,ENSG00000144724
5179,ENSG00000144736
5180,ENSG00000144741
5181,ENSG00000144744
5182,ENSG00000144746
5183,ENSG00000144747
5184,ENSG00000144749
5185,ENSG00000144791
5186,ENSG00000144802
5187,ENSG00000144824
5188,ENSG00000144827
5189,ENSG00000144840
5190,ENSG00000144843
5191,ENSG00000144848
5192,ENSG00000144867
5193,ENSG00000144895
5194,ENSG00000144909
5195,ENSG00000144959
5196,ENSG00000145012
5197,ENSG00000145014
5198,ENSG00000145016
5199,ENSG00000145020
5200,ENSG00000145022
5201,ENSG00000145029
5202,ENSG00000145041
5203,ENSG00000145050
5204,ENSG00000145088
5205,ENSG00000145191
5206,ENSG00000145194
5207,ENSG00000145214
5208,ENSG00000145216
5209,ENSG00000145220
5210,ENSG00000145241
5211,ENSG00000145246
5212,ENSG00000145247
5213,ENSG00000145293
5214,ENSG00000145331
5215,ENSG00000145332
5216,ENSG00000145337
5217,ENSG00000145348
5218,ENSG00000145349
5219,ENSG00000145354
5220,ENSG00000145365
5221,ENSG00000145388
5222,ENSG00000145390
5223,ENSG00000145391
5224,ENSG00000145414
5225,ENSG00000145425
5226,ENSG00000145431
5227,ENSG00000145439
5228,ENSG00000145476
5229,ENSG00000145494
5230,ENSG00000145495
5231,ENSG00000145545
5232,ENSG00000145592
5233,ENSG00000145604
5234,ENSG00000145623
5235,ENSG00000145632
5236,ENSG00000145675
5237,ENSG00000145685
5238,ENSG00000145687
5239,ENSG00000145703
5240,ENSG00000145715
5241,ENSG00000145725
5242,ENSG00000145730
5243,ENSG00000145734
5244,ENSG00000145736
5245,ENSG00000145740
5246,ENSG00000145741
5247,ENSG00000145743
5248,ENSG00000145779
5249,ENSG00000145780
5250,ENSG00000145781
5251,ENSG00000145782
5252,ENSG00000145817
5253,ENSG00000145819
5254,ENSG00000145833
5255,ENSG00000145860
5256,ENSG00000145868
5257,ENSG00000145901
5258,ENSG00000145907
5259,ENSG00000145912
5260,ENSG00000145916
5261,ENSG00000145919
5262,ENSG00000145945
5263,ENSG00000145979
5264,ENSG00000145982
5265,ENSG00000145996
5266,ENSG00000146007
5267,ENSG00000146063
5268,ENSG00000146066
5269,ENSG00000146067
5270,ENSG00000146070
5271,ENSG00000146072
5272,ENSG00000146083
5273,ENSG00000146085
5274,ENSG00000146094
5275,ENSG00000146109
5276,ENSG00000146112
5277,ENSG00000146143
5278,ENSG00000146192
5279,ENSG00000146223
5280,ENSG00000146232
5281,ENSG00000146247
5282,ENSG00000146278
5283,ENSG00000146281
5284,ENSG00000146282
5285,ENSG00000146373
5286,ENSG00000146376
5287,ENSG00000146386
5288,ENSG00000146409
5289,ENSG00000146416
5290,ENSG00000146425
5291,ENSG00000146426
5292,ENSG00000146433
5293,ENSG00000146457
5294,ENSG00000146463
5295,ENSG00000146476
5296,ENSG00000146535
5297,ENSG00000146540
5298,ENSG00000146574
5299,ENSG00000146576
5300,ENSG00000146587
5301,ENSG00000146674
5302,ENSG00000146676
5303,ENSG00000146701
5304,ENSG00000146707
5305,ENSG00000146729
5306,ENSG00000146731
5307,ENSG00000146733
5308,ENSG00000146757
5309,ENSG00000146776
5310,ENSG00000146802
5311,ENSG00000146826
5312,ENSG00000146828
5313,ENSG00000146830
5314,ENSG00000146833
5315,ENSG00000146834
5316,ENSG00000146842
5317,ENSG00000146859
5318,ENSG00000146872
5319,ENSG00000146909
5320,ENSG00000146918
5321,ENSG00000146963
5322,ENSG00000147316
5323,ENSG00000147324
5324,ENSG00000147364
5325,ENSG00000147408
5326,ENSG00000147416
5327,ENSG00000147419
5328,ENSG00000147421
5329,ENSG00000147439
5330,ENSG00000147454
5331,ENSG00000147457
5332,ENSG00000147459
5333,ENSG00000147471
5334,ENSG00000147475
5335,ENSG00000147526
5336,ENSG00000147533
5337,ENSG00000147535
5338,ENSG00000147548
5339,ENSG00000147586
5340,ENSG00000147592
5341,ENSG00000147601
5342,ENSG00000147604
5343,ENSG00000147649
5344,ENSG00000147654
5345,ENSG00000147669
5346,ENSG00000147677
5347,ENSG00000147679
5348,ENSG00000147684
5349,ENSG00000147687
5350,ENSG00000147789
5351,ENSG00000147804
5352,ENSG00000147813
5353,ENSG00000147853
5354,ENSG00000147854
5355,ENSG00000147862
5356,ENSG00000147872
5357,ENSG00000147874
5358,ENSG00000147883
5359,ENSG00000147889
5360,ENSG00000147894
5361,ENSG00000147905
5362,ENSG00000147955
5363,ENSG00000147996
5364,ENSG00000148019
5365,ENSG00000148057
5366,ENSG00000148090
5367,ENSG00000148110
5368,ENSG00000148120
5369,ENSG00000148153
5370,ENSG00000148154
5371,ENSG00000148158
5372,ENSG00000148175
5373,ENSG00000148180
5374,ENSG00000148187
5375,ENSG00000148218
5376,ENSG00000148219
5377,ENSG00000148229
5378,ENSG00000148248
5379,ENSG00000148290
5380,ENSG00000148291
5381,ENSG00000148296
5382,ENSG00000148297
5383,ENSG00000148300
5384,ENSG00000148303
5385,ENSG00000148308
5386,ENSG00000148331
5387,ENSG00000148334
5388,ENSG00000148335
5389,ENSG00000148337
5390,ENSG00000148339
5391,ENSG00000148341
5392,ENSG00000148343
5393,ENSG00000148356
5394,ENSG00000148358
5395,ENSG00000148362
5396,ENSG00000148384
5397,ENSG00000148396
5398,ENSG00000148399
5399,ENSG00000148400
5400,ENSG00000148411
5401,ENSG00000148429
5402,ENSG00000148444
5403,ENSG00000148450
5404,ENSG00000148468
5405,ENSG00000148481
5406,ENSG00000148484
5407,ENSG00000148498
5408,ENSG00000148516
5409,ENSG00000148572
5410,ENSG00000148606
5411,ENSG00000148634
5412,ENSG00000148655
5413,ENSG00000148660
5414,ENSG00000148671
5415,ENSG00000148672
5416,ENSG00000148688
5417,ENSG00000148690
5418,ENSG00000148700
5419,ENSG00000148719
5420,ENSG00000148730
5421,ENSG00000148737
5422,ENSG00000148803
5423,ENSG00000148814
5424,ENSG00000148824
5425,ENSG00000148832
5426,ENSG00000148834
5427,ENSG00000148840
5428,ENSG00000148841
5429,ENSG00000148842
5430,ENSG00000148843
5431,ENSG00000148908
5432,ENSG00000148925
5433,ENSG00000148926
5434,ENSG00000148943
5435,ENSG00000148950
5436,ENSG00000148985
5437,ENSG00000149016
5438,ENSG00000149084
5439,ENSG00000149089
5440,ENSG00000149091
5441,ENSG00000149100
5442,ENSG00000149115
5443,ENSG00000149131
5444,ENSG00000149136
5445,ENSG00000149177
5446,ENSG00000149179
5447,ENSG00000149182
5448,ENSG00000149187
5449,ENSG00000149196
5450,ENSG00000149212
5451,ENSG00000149218
5452,ENSG00000149231
5453,ENSG00000149257
5454,ENSG00000149260
5455,ENSG00000149262
5456,ENSG00000149269
5457,ENSG00000149273
5458,ENSG00000149292
5459,ENSG00000149308
5460,ENSG00000149311
5461,ENSG00000149313
5462,ENSG00000149357
5463,ENSG00000149418
5464,ENSG00000149428
5465,ENSG00000149474
5466,ENSG00000149476
5467,ENSG00000149480
5468,ENSG00000149483
5469,ENSG00000149485
5470,ENSG00000149489
5471,ENSG00000149499
5472,ENSG00000149503
5473,ENSG00000149532
5474,ENSG00000149541
5475,ENSG00000149547
5476,ENSG00000149557
5477,ENSG00000149564
5478,ENSG00000149577
5479,ENSG00000149582
5480,ENSG00000149591
5481,ENSG00000149600
5482,ENSG00000149636
5483,ENSG00000149639
5484,ENSG00000149646
5485,ENSG00000149657
5486,ENSG00000149658
5487,ENSG00000149716
5488,ENSG00000149743
5489,ENSG00000149761
5490,ENSG00000149781
5491,ENSG00000149782
5492,ENSG00000149792
5493,ENSG00000149798
5494,ENSG00000149806
5495,ENSG00000149809
5496,ENSG00000149823
5497,ENSG00000149923
5498,ENSG00000149925
5499,ENSG00000149929
5500,ENSG00000149930
5501,ENSG00000149932
5502,ENSG00000150093
5503,ENSG00000150316
5504,ENSG00000150337
5505,ENSG00000150347
5506,ENSG00000150401
5507,ENSG00000150403
5508,ENSG00000150433
5509,ENSG00000150455
5510,ENSG00000150456
5511,ENSG00000150457
5512,ENSG00000150459
5513,ENSG00000150527
5514,ENSG00000150540
5515,ENSG00000150593
5516,ENSG00000150687
5517,ENSG00000150712
5518,ENSG00000150753
5519,ENSG00000150756
5520,ENSG00000150760
5521,ENSG00000150764
5522,ENSG00000150768
5523,ENSG00000150776
5524,ENSG00000150779
5525,ENSG00000150782
5526,ENSG00000150787
5527,ENSG00000150867
5528,ENSG00000150907
5529,ENSG00000150938
5530,ENSG00000150961
5531,ENSG00000150990
5532,ENSG00000150991
5533,ENSG00000150995
5534,ENSG00000151065
5535,ENSG00000151092
5536,ENSG00000151093
5537,ENSG00000151116
5538,ENSG00000151117
5539,ENSG00000151131
5540,ENSG00000151135
5541,ENSG00000151148
5542,ENSG00000151176
5543,ENSG00000151208
5544,ENSG00000151233
5545,ENSG00000151239
5546,ENSG00000151240
5547,ENSG00000151247
5548,ENSG00000151287
5549,ENSG00000151292
5550,ENSG00000151304
5551,ENSG00000151327
5552,ENSG00000151332
5553,ENSG00000151348
5554,ENSG00000151353
5555,ENSG00000151366
5556,ENSG00000151376
5557,ENSG00000151413
5558,ENSG00000151414
5559,ENSG00000151445
5560,ENSG00000151458
5561,ENSG00000151461
5562,ENSG00000151465
5563,ENSG00000151468
5564,ENSG00000151470
5565,ENSG00000151474
5566,ENSG00000151491
5567,ENSG00000151498
5568,ENSG00000151500
5569,ENSG00000151502
5570,ENSG00000151503
5571,ENSG00000151532
5572,ENSG00000151552
5573,ENSG00000151553
5574,ENSG00000151576
5575,ENSG00000151651
5576,ENSG00000151657
5577,ENSG00000151665
5578,ENSG00000151689
5579,ENSG00000151690
5580,ENSG00000151693
5581,ENSG00000151694
5582,ENSG00000151702
5583,ENSG00000151718
5584,ENSG00000151725
5585,ENSG00000151726
5586,ENSG00000151729
5587,ENSG00000151743
5588,ENSG00000151748
5589,ENSG00000151779
5590,ENSG00000151806
5591,ENSG00000151849
5592,ENSG00000151876
5593,ENSG00000151881
5594,ENSG00000151883
5595,ENSG00000151893
5596,ENSG00000151914
5597,ENSG00000151923
5598,ENSG00000151929
5599,ENSG00000152061
5600,ENSG00000152082
5601,ENSG00000152102
5602,ENSG00000152127
5603,ENSG00000152137
5604,ENSG00000152147
5605,ENSG00000152193
5606,ENSG00000152219
5607,ENSG00000152223
5608,ENSG00000152234
5609,ENSG00000152240
5610,ENSG00000152242
5611,ENSG00000152256
5612,ENSG00000152284
5613,ENSG00000152291
5614,ENSG00000152332
5615,ENSG00000152348
5616,ENSG00000152359
5617,ENSG00000152382
5618,ENSG00000152404
5619,ENSG00000152409
5620,ENSG00000152422
5621,ENSG00000152443
5622,ENSG00000152455
5623,ENSG00000152457
5624,ENSG00000152464
5625,ENSG00000152465
5626,ENSG00000152484
5627,ENSG00000152492
5628,ENSG00000152518
5629,ENSG00000152520
5630,ENSG00000152556
5631,ENSG00000152558
5632,ENSG00000152583
5633,ENSG00000152601
5634,ENSG00000152620
5635,ENSG00000152642
5636,ENSG00000152661
5637,ENSG00000152683
5638,ENSG00000152684
5639,ENSG00000152689
5640,ENSG00000152700
5641,ENSG00000152767
5642,ENSG00000152778
5643,ENSG00000152782
5644,ENSG00000152795
5645,ENSG00000152804
5646,ENSG00000152818
5647,ENSG00000152894
5648,ENSG00000152904
5649,ENSG00000152942
5650,ENSG00000152944
5651,ENSG00000152952
5652,ENSG00000152990
5653,ENSG00000153006
5654,ENSG00000153015
5655,ENSG00000153029
5656,ENSG00000153037
5657,ENSG00000153044
5658,ENSG00000153046
5659,ENSG00000153048
5660,ENSG00000153066
5661,ENSG00000153071
5662,ENSG00000153094
5663,ENSG00000153107
5664,ENSG00000153113
5665,ENSG00000153130
5666,ENSG00000153140
5667,ENSG00000153147
5668,ENSG00000153179
5669,ENSG00000153187
5670,ENSG00000153201
5671,ENSG00000153207
5672,ENSG00000153208
5673,ENSG00000153214
5674,ENSG00000153234
5675,ENSG00000153250
5676,ENSG00000153291
5677,ENSG00000153310
5678,ENSG00000153317
5679,ENSG00000153339
5680,ENSG00000153391
5681,ENSG00000153395
5682,ENSG00000153406
5683,ENSG00000153443
5684,ENSG00000153485
5685,ENSG00000153487
5686,ENSG00000153551
5687,ENSG00000153560
5688,ENSG00000153561
5689,ENSG00000153574
5690,ENSG00000153714
5691,ENSG00000153721
5692,ENSG00000153767
5693,ENSG00000153774
5694,ENSG00000153786
5695,ENSG00000153814
5696,ENSG00000153815
5697,ENSG00000153827
5698,ENSG00000153879
5699,ENSG00000153885
5700,ENSG00000153904
5701,ENSG00000153914
5702,ENSG00000153922
5703,ENSG00000153936
5704,ENSG00000153944
5705,ENSG00000153975
5706,ENSG00000153989
5707,ENSG00000154001
5708,ENSG00000154016
5709,ENSG00000154059
5710,ENSG00000154079
5711,ENSG00000154096
5712,ENSG00000154114
5713,ENSG00000154122
5714,ENSG00000154124
5715,ENSG00000154133
5716,ENSG00000154134
5717,ENSG00000154144
5718,ENSG00000154146
5719,ENSG00000154174
5720,ENSG00000154217
5721,ENSG00000154222
5722,ENSG00000154240
5723,ENSG00000154265
5724,ENSG00000154305
5725,ENSG00000154328
5726,ENSG00000154359
5727,ENSG00000154370
5728,ENSG00000154380
5729,ENSG00000154447
5730,ENSG00000154473
5731,ENSG00000154511
5732,ENSG00000154518
5733,ENSG00000154553
5734,ENSG00000154556
5735,ENSG00000154582
5736,ENSG00000154589
5737,ENSG00000154640
5738,ENSG00000154642
5739,ENSG00000154710
5740,ENSG00000154719
5741,ENSG00000154723
5742,ENSG00000154727
5743,ENSG00000154734
5744,ENSG00000154743
5745,ENSG00000154767
5746,ENSG00000154781
5747,ENSG00000154783
5748,ENSG00000154803
5749,ENSG00000154813
5750,ENSG00000154814
5751,ENSG00000154832
5752,ENSG00000154845
5753,ENSG00000154889
5754,ENSG00000154930
5755,ENSG00000154945
5756,ENSG00000154957
5757,ENSG00000154978
5758,ENSG00000155090
5759,ENSG00000155096
5760,ENSG00000155097
5761,ENSG00000155099
5762,ENSG00000155100
5763,ENSG00000155111
5764,ENSG00000155115
5765,ENSG00000155189
5766,ENSG00000155229
5767,ENSG00000155252
5768,ENSG00000155254
5769,ENSG00000155256
5770,ENSG00000155275
5771,ENSG00000155287
5772,ENSG00000155304
5773,ENSG00000155307
5774,ENSG00000155313
5775,ENSG00000155324
5776,ENSG00000155329
5777,ENSG00000155330
5778,ENSG00000155363
5779,ENSG00000155366
5780,ENSG00000155368
5781,ENSG00000155380
5782,ENSG00000155393
5783,ENSG00000155438
5784,ENSG00000155463
5785,ENSG00000155465
5786,ENSG00000155506
5787,ENSG00000155508
5788,ENSG00000155542
5789,ENSG00000155545
5790,ENSG00000155561
5791,ENSG00000155621
5792,ENSG00000155629
5793,ENSG00000155636
5794,ENSG00000155660
5795,ENSG00000155729
5796,ENSG00000155755
5797,ENSG00000155792
5798,ENSG00000155827
5799,ENSG00000155849
5800,ENSG00000155868
5801,ENSG00000155876
5802,ENSG00000155893
5803,ENSG00000155906
5804,ENSG00000155926
5805,ENSG00000155957
5806,ENSG00000155975
5807,ENSG00000156017
5808,ENSG00000156026
5809,ENSG00000156030
5810,ENSG00000156050
5811,ENSG00000156052
5812,ENSG00000156110
5813,ENSG00000156113
5814,ENSG00000156136
5815,ENSG00000156162
5816,ENSG00000156170
5817,ENSG00000156171
5818,ENSG00000156232
5819,ENSG00000156253
5820,ENSG00000156256
5821,ENSG00000156261
5822,ENSG00000156265
5823,ENSG00000156273
5824,ENSG00000156304
5825,ENSG00000156345
5826,ENSG00000156381
5827,ENSG00000156384
5828,ENSG00000156398
5829,ENSG00000156411
5830,ENSG00000156453
5831,ENSG00000156467
5832,ENSG00000156469
5833,ENSG00000156471
5834,ENSG00000156482
5835,ENSG00000156502
5836,ENSG00000156508
5837,ENSG00000156515
5838,ENSG00000156521
5839,ENSG00000156587
5840,ENSG00000156599
5841,ENSG00000156603
5842,ENSG00000156639
5843,ENSG00000156642
5844,ENSG00000156650
5845,ENSG00000156671
5846,ENSG00000156711
5847,ENSG00000156735
5848,ENSG00000156795
5849,ENSG00000156802
5850,ENSG00000156804
5851,ENSG00000156831
5852,ENSG00000156853
5853,ENSG00000156858
5854,ENSG00000156860
5855,ENSG00000156873
5856,ENSG00000156875
5857,ENSG00000156928
5858,ENSG00000156931
5859,ENSG00000156958
5860,ENSG00000156973
5861,ENSG00000156976
5862,ENSG00000156983
5863,ENSG00000156990
5864,ENSG00000157014
5865,ENSG00000157020
5866,ENSG00000157036
5867,ENSG00000157045
5868,ENSG00000157077
5869,ENSG00000157106
5870,ENSG00000157107
5871,ENSG00000157110
5872,ENSG00000157181
5873,ENSG00000157184
5874,ENSG00000157191
5875,ENSG00000157212
5876,ENSG00000157216
5877,ENSG00000157224
5878,ENSG00000157227
5879,ENSG00000157259
5880,ENSG00000157303
5881,ENSG00000157326
5882,ENSG00000157349
5883,ENSG00000157350
5884,ENSG00000157353
5885,ENSG00000157368
5886,ENSG00000157379
5887,ENSG00000157426
5888,ENSG00000157450
5889,ENSG00000157456
5890,ENSG00000157483
5891,ENSG00000157500
5892,ENSG00000157510
5893,ENSG00000157538
5894,ENSG00000157540
5895,ENSG00000157557
5896,ENSG00000157570
5897,ENSG00000157593
5898,ENSG00000157601
5899,ENSG00000157617
5900,ENSG00000157637
5901,ENSG00000157657
5902,ENSG00000157693
5903,ENSG00000157764
5904,ENSG00000157778
5905,ENSG00000157796
5906,ENSG00000157800
5907,ENSG00000157823
5908,ENSG00000157827
5909,ENSG00000157837
5910,ENSG00000157869
5911,ENSG00000157870
5912,ENSG00000157873
5913,ENSG00000157881
5914,ENSG00000157895
5915,ENSG00000157911
5916,ENSG00000157916
5917,ENSG00000157933
5918,ENSG00000157954
5919,ENSG00000157978
5920,ENSG00000157985
5921,ENSG00000157992
5922,ENSG00000158006
5923,ENSG00000158019
5924,ENSG00000158042
5925,ENSG00000158050
5926,ENSG00000158062
5927,ENSG00000158092
5928,ENSG00000158106
5929,ENSG00000158109
5930,ENSG00000158122
5931,ENSG00000158156
5932,ENSG00000158158
5933,ENSG00000158161
5934,ENSG00000158186
5935,ENSG00000158195
5936,ENSG00000158201
5937,ENSG00000158234
5938,ENSG00000158292
5939,ENSG00000158321
5940,ENSG00000158373
5941,ENSG00000158406
5942,ENSG00000158411
5943,ENSG00000158417
5944,ENSG00000158435
5945,ENSG00000158457
5946,ENSG00000158467
5947,ENSG00000158470
5948,ENSG00000158480
5949,ENSG00000158517
5950,ENSG00000158545
5951,ENSG00000158552
5952,ENSG00000158555
5953,ENSG00000158604
5954,ENSG00000158615
5955,ENSG00000158623
5956,ENSG00000158636
5957,ENSG00000158669
5958,ENSG00000158710
5959,ENSG00000158711
5960,ENSG00000158714
5961,ENSG00000158716
5962,ENSG00000158717
5963,ENSG00000158747
5964,ENSG00000158769
5965,ENSG00000158773
5966,ENSG00000158792
5967,ENSG00000158793
5968,ENSG00000158796
5969,ENSG00000158805
5970,ENSG00000158825
5971,ENSG00000158828
5972,ENSG00000158850
5973,ENSG00000158856
5974,ENSG00000158863
5975,ENSG00000158864
5976,ENSG00000158869
5977,ENSG00000158882
5978,ENSG00000158941
5979,ENSG00000158985
5980,ENSG00000158987
5981,ENSG00000159023
5982,ENSG00000159055
5983,ENSG00000159063
5984,ENSG00000159069
5985,ENSG00000159079
5986,ENSG00000159086
5987,ENSG00000159110
5988,ENSG00000159111
5989,ENSG00000159128
5990,ENSG00000159131
5991,ENSG00000159140
5992,ENSG00000159147
5993,ENSG00000159176
5994,ENSG00000159189
5995,ENSG00000159199
5996,ENSG00000159200
5997,ENSG00000159202
5998,ENSG00000159210
5999,ENSG00000159214
6000,ENSG00000159216
6001,ENSG00000159228
6002,ENSG00000159231
6003,ENSG00000159256
6004,ENSG00000159267
6005,ENSG00000159314
6006,ENSG00000159322
6007,ENSG00000159335
6008,ENSG00000159346
6009,ENSG00000159348
6010,ENSG00000159352
6011,ENSG00000159363
6012,ENSG00000159377
6013,ENSG00000159388
6014,ENSG00000159403
6015,ENSG00000159423
6016,ENSG00000159445
6017,ENSG00000159459
6018,ENSG00000159461
6019,ENSG00000159479
6020,ENSG00000159579
6021,ENSG00000159592
6022,ENSG00000159593
6023,ENSG00000159596
6024,ENSG00000159640
6025,ENSG00000159658
6026,ENSG00000159674
6027,ENSG00000159685
6028,ENSG00000159692
6029,ENSG00000159713
6030,ENSG00000159714
6031,ENSG00000159720
6032,ENSG00000159733
6033,ENSG00000159788
6034,ENSG00000159792
6035,ENSG00000159840
6036,ENSG00000159842
6037,ENSG00000159873
6038,ENSG00000159884
6039,ENSG00000159899
6040,ENSG00000159921
6041,ENSG00000160007
6042,ENSG00000160014
6043,ENSG00000160049
6044,ENSG00000160050
6045,ENSG00000160055
6046,ENSG00000160058
6047,ENSG00000160072
6048,ENSG00000160075
6049,ENSG00000160087
6050,ENSG00000160094
6051,ENSG00000160113
6052,ENSG00000160124
6053,ENSG00000160145
6054,ENSG00000160179
6055,ENSG00000160190
6056,ENSG00000160191
6057,ENSG00000160193
6058,ENSG00000160194
6059,ENSG00000160199
6060,ENSG00000160200
6061,ENSG00000160201
6062,ENSG00000160208
6063,ENSG00000160209
6064,ENSG00000160213
6065,ENSG00000160214
6066,ENSG00000160216
6067,ENSG00000160218
6068,ENSG00000160221
6069,ENSG00000160223
6070,ENSG00000160226
6071,ENSG00000160255
6072,ENSG00000160256
6073,ENSG00000160271
6074,ENSG00000160284
6075,ENSG00000160285
6076,ENSG00000160293
6077,ENSG00000160294
6078,ENSG00000160299
6079,ENSG00000160305
6080,ENSG00000160310
6081,ENSG00000160325
6082,ENSG00000160336
6083,ENSG00000160345
6084,ENSG00000160360
6085,ENSG00000160392
6086,ENSG00000160404
6087,ENSG00000160408
6088,ENSG00000160410
6089,ENSG00000160439
6090,ENSG00000160445
6091,ENSG00000160446
6092,ENSG00000160447
6093,ENSG00000160551
6094,ENSG00000160563
6095,ENSG00000160570
6096,ENSG00000160584
6097,ENSG00000160606
6098,ENSG00000160613
6099,ENSG00000160633
6100,ENSG00000160678
6101,ENSG00000160679
