,ENSEMBL_ID
5075,ENSG00000143801
5076,ENSG00000143811
5077,ENSG00000143815
5078,ENSG00000143819
5079,ENSG00000143842
5080,ENSG00000143845
5081,ENSG00000143850
5082,ENSG00000143851
5083,ENSG00000143862
5084,ENSG00000143870
5085,ENSG00000143878
5086,ENSG00000143889
5087,ENSG00000143891
5088,ENSG00000143919
5089,ENSG00000143924
5090,ENSG00000143933
5091,ENSG00000143947
5092,ENSG00000143951
5093,ENSG00000143952
5094,ENSG00000143970
5095,ENSG00000143971
5096,ENSG00000143977
5097,ENSG00000144021
5098,ENSG00000144026
5099,ENSG00000144028
5100,ENSG00000144029
5101,ENSG00000144034
5102,ENSG00000144040
5103,ENSG00000144043
5104,ENSG00000144048
5105,ENSG00000144115
5106,ENSG00000144118
5107,ENSG00000144120
5108,ENSG00000144134
5109,ENSG00000144136
5110,ENSG00000144161
5111,ENSG00000144182
5112,ENSG00000144199
5113,ENSG00000144224
5114,ENSG00000144228
5115,ENSG00000144231
5116,ENSG00000144233
5117,ENSG00000144283
5118,ENSG00000144306
5119,ENSG00000144320
5120,ENSG00000144357
5121,ENSG00000144362
5122,ENSG00000144381
5123,ENSG00000144401
5124,ENSG00000144451
5125,ENSG00000144455
5126,ENSG00000144468
5127,ENSG00000144476
5128,ENSG00000144485
5129,ENSG00000144504
5130,ENSG00000144524
5131,ENSG00000144535
5132,ENSG00000144554
5133,ENSG00000144559
5134,ENSG00000144560
5135,ENSG00000144566
5136,ENSG00000144567
5137,ENSG00000144579
5138,ENSG00000144580
5139,ENSG00000144589
5140,ENSG00000144591
5141,ENSG00000144597
5142,ENSG00000144635
5143,ENSG00000144647
5144,ENSG00000144655
5145,ENSG00000144674
5146,ENSG00000144677
5147,ENSG00000144711
5148,ENSG00000144713
5149,ENSG00000144724
5150,ENSG00000144736
5151,ENSG00000144744
5152,ENSG00000144746
5153,ENSG00000144747
5154,ENSG00000144749
5155,ENSG00000144785
5156,ENSG00000144791
5157,ENSG00000144802
5158,ENSG00000144824
5159,ENSG00000144827
5160,ENSG00000144840
5161,ENSG00000144843
5162,ENSG00000144848
5163,ENSG00000144867
5164,ENSG00000144895
5165,ENSG00000144909
5166,ENSG00000144959
5167,ENSG00000145012
5168,ENSG00000145014
5169,ENSG00000145016
5170,ENSG00000145020
5171,ENSG00000145022
5172,ENSG00000145029
5173,ENSG00000145041
5174,ENSG00000145050
5175,ENSG00000145088
5176,ENSG00000145191
5177,ENSG00000145214
5178,ENSG00000145216
5179,ENSG00000145217
5180,ENSG00000145220
5181,ENSG00000145241
5182,ENSG00000145246
5183,ENSG00000145247
5184,ENSG00000145287
5185,ENSG00000145293
5186,ENSG00000145331
5187,ENSG00000145332
5188,ENSG00000145337
5189,ENSG00000145348
5190,ENSG00000145349
5191,ENSG00000145354
5192,ENSG00000145365
5193,ENSG00000145388
5194,ENSG00000145390
5195,ENSG00000145391
5196,ENSG00000145414
5197,ENSG00000145425
5198,ENSG00000145431
5199,ENSG00000145439
5200,ENSG00000145476
5201,ENSG00000145494
5202,ENSG00000145545
5203,ENSG00000145592
5204,ENSG00000145623
5205,ENSG00000145632
5206,ENSG00000145675
5207,ENSG00000145685
5208,ENSG00000145687
5209,ENSG00000145703
5210,ENSG00000145715
5211,ENSG00000145725
5212,ENSG00000145730
5213,ENSG00000145736
5214,ENSG00000145740
5215,ENSG00000145741
5216,ENSG00000145743
5217,ENSG00000145779
5218,ENSG00000145780
5219,ENSG00000145781
5220,ENSG00000145782
5221,ENSG00000145817
5222,ENSG00000145833
5223,ENSG00000145860
5224,ENSG00000145868
5225,ENSG00000145901
5226,ENSG00000145907
5227,ENSG00000145912
5228,ENSG00000145916
5229,ENSG00000145919
5230,ENSG00000145979
5231,ENSG00000145982
5232,ENSG00000145996
5233,ENSG00000146007
5234,ENSG00000146063
5235,ENSG00000146066
5236,ENSG00000146067
5237,ENSG00000146072
5238,ENSG00000146083
5239,ENSG00000146085
5240,ENSG00000146109
5241,ENSG00000146112
5242,ENSG00000146143
5243,ENSG00000146223
5244,ENSG00000146232
5245,ENSG00000146247
5246,ENSG00000146278
5247,ENSG00000146281
5248,ENSG00000146282
5249,ENSG00000146373
5250,ENSG00000146376
5251,ENSG00000146386
5252,ENSG00000146409
5253,ENSG00000146416
5254,ENSG00000146425
5255,ENSG00000146426
5256,ENSG00000146433
5257,ENSG00000146457
5258,ENSG00000146463
5259,ENSG00000146476
5260,ENSG00000146535
5261,ENSG00000146540
5262,ENSG00000146574
5263,ENSG00000146576
5264,ENSG00000146587
5265,ENSG00000146674
5266,ENSG00000146676
5267,ENSG00000146701
5268,ENSG00000146707
5269,ENSG00000146729
5270,ENSG00000146731
5271,ENSG00000146733
5272,ENSG00000146776
5273,ENSG00000146802
5274,ENSG00000146826
5275,ENSG00000146828
5276,ENSG00000146830
5277,ENSG00000146833
5278,ENSG00000146834
5279,ENSG00000146842
5280,ENSG00000146859
5281,ENSG00000146872
5282,ENSG00000146904
5283,ENSG00000146909
5284,ENSG00000146918
5285,ENSG00000146963
5286,ENSG00000147010
5287,ENSG00000147027
5288,ENSG00000147044
5289,ENSG00000147050
5290,ENSG00000147065
5291,ENSG00000147099
5292,ENSG00000147100
5293,ENSG00000147121
5294,ENSG00000147123
5295,ENSG00000147130
5296,ENSG00000147133
5297,ENSG00000147140
5298,ENSG00000147144
5299,ENSG00000147155
5300,ENSG00000147162
5301,ENSG00000147164
5302,ENSG00000147168
5303,ENSG00000147224
5304,ENSG00000147251
5305,ENSG00000147274
5306,ENSG00000147316
5307,ENSG00000147324
5308,ENSG00000147364
5309,ENSG00000147383
5310,ENSG00000147400
5311,ENSG00000147403
5312,ENSG00000147416
5313,ENSG00000147419
5314,ENSG00000147421
5315,ENSG00000147439
5316,ENSG00000147454
5317,ENSG00000147457
5318,ENSG00000147471
5319,ENSG00000147526
5320,ENSG00000147533
5321,ENSG00000147535
5322,ENSG00000147548
5323,ENSG00000147586
5324,ENSG00000147592
5325,ENSG00000147601
5326,ENSG00000147604
5327,ENSG00000147649
5328,ENSG00000147654
5329,ENSG00000147669
5330,ENSG00000147677
5331,ENSG00000147679
5332,ENSG00000147684
5333,ENSG00000147687
5334,ENSG00000147789
5335,ENSG00000147804
5336,ENSG00000147813
5337,ENSG00000147853
5338,ENSG00000147854
5339,ENSG00000147862
5340,ENSG00000147872
5341,ENSG00000147874
5342,ENSG00000147883
5343,ENSG00000147889
5344,ENSG00000147894
5345,ENSG00000147905
5346,ENSG00000147912
5347,ENSG00000147955
5348,ENSG00000147996
5349,ENSG00000148019
5350,ENSG00000148057
5351,ENSG00000148090
5352,ENSG00000148110
5353,ENSG00000148120
5354,ENSG00000148153
5355,ENSG00000148154
5356,ENSG00000148158
5357,ENSG00000148175
5358,ENSG00000148180
5359,ENSG00000148187
5360,ENSG00000148218
5361,ENSG00000148219
5362,ENSG00000148229
5363,ENSG00000148248
5364,ENSG00000148290
5365,ENSG00000148291
5366,ENSG00000148296
5367,ENSG00000148297
5368,ENSG00000148300
5369,ENSG00000148303
5370,ENSG00000148308
5371,ENSG00000148331
5372,ENSG00000148334
5373,ENSG00000148335
5374,ENSG00000148337
5375,ENSG00000148339
5376,ENSG00000148341
5377,ENSG00000148343
5378,ENSG00000148356
5379,ENSG00000148358
5380,ENSG00000148362
5381,ENSG00000148384
5382,ENSG00000148396
5383,ENSG00000148399
5384,ENSG00000148411
5385,ENSG00000148429
5386,ENSG00000148444
5387,ENSG00000148450
5388,ENSG00000148468
5389,ENSG00000148481
5390,ENSG00000148484
5391,ENSG00000148498
5392,ENSG00000148606
5393,ENSG00000148634
5394,ENSG00000148655
5395,ENSG00000148660
5396,ENSG00000148671
5397,ENSG00000148672
5398,ENSG00000148688
5399,ENSG00000148690
5400,ENSG00000148719
5401,ENSG00000148730
5402,ENSG00000148737
5403,ENSG00000148803
5404,ENSG00000148814
5405,ENSG00000148824
5406,ENSG00000148832
5407,ENSG00000148834
5408,ENSG00000148840
5409,ENSG00000148841
5410,ENSG00000148842
5411,ENSG00000148843
5412,ENSG00000148908
5413,ENSG00000148925
5414,ENSG00000148926
5415,ENSG00000148943
5416,ENSG00000148950
5417,ENSG00000148985
5418,ENSG00000149084
5419,ENSG00000149089
5420,ENSG00000149091
5421,ENSG00000149100
5422,ENSG00000149115
5423,ENSG00000149131
5424,ENSG00000149136
5425,ENSG00000149177
5426,ENSG00000149179
5427,ENSG00000149182
5428,ENSG00000149187
5429,ENSG00000149196
5430,ENSG00000149212
5431,ENSG00000149218
5432,ENSG00000149231
5433,ENSG00000149257
5434,ENSG00000149262
5435,ENSG00000149269
5436,ENSG00000149273
5437,ENSG00000149292
5438,ENSG00000149308
5439,ENSG00000149311
5440,ENSG00000149313
5441,ENSG00000149357
5442,ENSG00000149418
5443,ENSG00000149428
5444,ENSG00000149474
5445,ENSG00000149476
5446,ENSG00000149480
5447,ENSG00000149483
5448,ENSG00000149489
5449,ENSG00000149499
5450,ENSG00000149503
5451,ENSG00000149532
5452,ENSG00000149541
5453,ENSG00000149547
5454,ENSG00000149557
5455,ENSG00000149564
5456,ENSG00000149577
5457,ENSG00000149582
5458,ENSG00000149591
5459,ENSG00000149600
5460,ENSG00000149636
5461,ENSG00000149646
5462,ENSG00000149657
5463,ENSG00000149658
5464,ENSG00000149716
5465,ENSG00000149743
5466,ENSG00000149761
5467,ENSG00000149781
5468,ENSG00000149782
5469,ENSG00000149792
5470,ENSG00000149798
5471,ENSG00000149806
5472,ENSG00000149809
5473,ENSG00000149823
5474,ENSG00000149923
5475,ENSG00000149925
5476,ENSG00000149929
5477,ENSG00000149930
5478,ENSG00000149932
5479,ENSG00000150093
5480,ENSG00000150316
5481,ENSG00000150337
5482,ENSG00000150401
5483,ENSG00000150403
5484,ENSG00000150433
5485,ENSG00000150455
5486,ENSG00000150456
5487,ENSG00000150457
5488,ENSG00000150459
5489,ENSG00000150477
5490,ENSG00000150527
5491,ENSG00000150540
5492,ENSG00000150593
5493,ENSG00000150687
5494,ENSG00000150712
5495,ENSG00000150722
5496,ENSG00000150753
5497,ENSG00000150756
5498,ENSG00000150760
5499,ENSG00000150764
5500,ENSG00000150768
5501,ENSG00000150776
5502,ENSG00000150779
5503,ENSG00000150787
5504,ENSG00000150867
5505,ENSG00000150907
5506,ENSG00000150938
5507,ENSG00000150961
5508,ENSG00000150977
5509,ENSG00000150990
5510,ENSG00000150991
5511,ENSG00000150995
5512,ENSG00000151092
5513,ENSG00000151093
5514,ENSG00000151116
5515,ENSG00000151131
5516,ENSG00000151135
5517,ENSG00000151148
5518,ENSG00000151176
5519,ENSG00000151208
5520,ENSG00000151233
5521,ENSG00000151239
5522,ENSG00000151247
5523,ENSG00000151287
5524,ENSG00000151292
5525,ENSG00000151304
5526,ENSG00000151327
5527,ENSG00000151332
5528,ENSG00000151338
5529,ENSG00000151348
5530,ENSG00000151353
5531,ENSG00000151366
5532,ENSG00000151376
5533,ENSG00000151414
5534,ENSG00000151422
5535,ENSG00000151445
5536,ENSG00000151458
5537,ENSG00000151461
5538,ENSG00000151465
5539,ENSG00000151468
5540,ENSG00000151470
5541,ENSG00000151474
5542,ENSG00000151491
5543,ENSG00000151498
5544,ENSG00000151500
5545,ENSG00000151502
5546,ENSG00000151503
5547,ENSG00000151532
5548,ENSG00000151552
5549,ENSG00000151553
5550,ENSG00000151576
5551,ENSG00000151651
5552,ENSG00000151657
5553,ENSG00000151665
5554,ENSG00000151689
5555,ENSG00000151690
5556,ENSG00000151693
5557,ENSG00000151694
5558,ENSG00000151702
5559,ENSG00000151718
5560,ENSG00000151725
5561,ENSG00000151726
5562,ENSG00000151729
5563,ENSG00000151743
5564,ENSG00000151748
5565,ENSG00000151773
5566,ENSG00000151779
5567,ENSG00000151806
5568,ENSG00000151849
5569,ENSG00000151876
5570,ENSG00000151881
5571,ENSG00000151883
5572,ENSG00000151893
5573,ENSG00000151914
5574,ENSG00000151923
5575,ENSG00000151929
5576,ENSG00000152049
5577,ENSG00000152061
5578,ENSG00000152082
5579,ENSG00000152102
5580,ENSG00000152127
5581,ENSG00000152137
5582,ENSG00000152147
5583,ENSG00000152219
5584,ENSG00000152223
5585,ENSG00000152234
5586,ENSG00000152240
5587,ENSG00000152242
5588,ENSG00000152256
5589,ENSG00000152284
5590,ENSG00000152291
5591,ENSG00000152332
5592,ENSG00000152348
5593,ENSG00000152359
5594,ENSG00000152382
5595,ENSG00000152404
5596,ENSG00000152409
5597,ENSG00000152422
5598,ENSG00000152439
5599,ENSG00000152443
5600,ENSG00000152457
5601,ENSG00000152464
5602,ENSG00000152465
5603,ENSG00000152492
5604,ENSG00000152518
5605,ENSG00000152520
5606,ENSG00000152556
5607,ENSG00000152558
5608,ENSG00000152583
5609,ENSG00000152601
5610,ENSG00000152620
5611,ENSG00000152642
5612,ENSG00000152661
5613,ENSG00000152683
5614,ENSG00000152684
5615,ENSG00000152689
5616,ENSG00000152700
5617,ENSG00000152767
5618,ENSG00000152778
5619,ENSG00000152782
5620,ENSG00000152795
5621,ENSG00000152804
5622,ENSG00000152818
5623,ENSG00000152894
5624,ENSG00000152904
5625,ENSG00000152942
5626,ENSG00000152944
5627,ENSG00000152952
5628,ENSG00000152990
5629,ENSG00000153006
5630,ENSG00000153015
5631,ENSG00000153029
5632,ENSG00000153037
5633,ENSG00000153044
5634,ENSG00000153046
5635,ENSG00000153048
5636,ENSG00000153066
5637,ENSG00000153094
5638,ENSG00000153107
5639,ENSG00000153113
5640,ENSG00000153130
5641,ENSG00000153140
5642,ENSG00000153147
5643,ENSG00000153179
5644,ENSG00000153187
5645,ENSG00000153207
5646,ENSG00000153208
5647,ENSG00000153214
5648,ENSG00000153234
5649,ENSG00000153250
5650,ENSG00000153291
5651,ENSG00000153317
5652,ENSG00000153339
5653,ENSG00000153391
5654,ENSG00000153395
5655,ENSG00000153406
5656,ENSG00000153443
5657,ENSG00000153485
5658,ENSG00000153487
5659,ENSG00000153551
5660,ENSG00000153560
5661,ENSG00000153561
5662,ENSG00000153574
5663,ENSG00000153714
5664,ENSG00000153721
5665,ENSG00000153767
5666,ENSG00000153774
5667,ENSG00000153786
5668,ENSG00000153814
5669,ENSG00000153815
5670,ENSG00000153827
5671,ENSG00000153879
5672,ENSG00000153914
5673,ENSG00000153922
5674,ENSG00000153936
5675,ENSG00000153944
5676,ENSG00000153975
5677,ENSG00000153982
5678,ENSG00000153989
5679,ENSG00000154001
5680,ENSG00000154059
5681,ENSG00000154079
5682,ENSG00000154096
5683,ENSG00000154114
5684,ENSG00000154122
5685,ENSG00000154124
5686,ENSG00000154133
5687,ENSG00000154134
5688,ENSG00000154144
5689,ENSG00000154146
5690,ENSG00000154174
5691,ENSG00000154217
5692,ENSG00000154222
5693,ENSG00000154229
5694,ENSG00000154240
5695,ENSG00000154265
5696,ENSG00000154305
5697,ENSG00000154309
5698,ENSG00000154328
5699,ENSG00000154359
5700,ENSG00000154380
5701,ENSG00000154473
5702,ENSG00000154511
5703,ENSG00000154518
5704,ENSG00000154553
5705,ENSG00000154556
5706,ENSG00000154582
5707,ENSG00000154589
5708,ENSG00000154640
5709,ENSG00000154710
5710,ENSG00000154719
5711,ENSG00000154721
5712,ENSG00000154723
5713,ENSG00000154727
5714,ENSG00000154734
5715,ENSG00000154743
5716,ENSG00000154781
5717,ENSG00000154783
5718,ENSG00000154803
5719,ENSG00000154813
5720,ENSG00000154814
5721,ENSG00000154832
5722,ENSG00000154845
5723,ENSG00000154889
5724,ENSG00000154930
5725,ENSG00000154945
5726,ENSG00000154957
5727,ENSG00000154978
5728,ENSG00000155008
5729,ENSG00000155096
5730,ENSG00000155097
5731,ENSG00000155099
5732,ENSG00000155100
5733,ENSG00000155111
5734,ENSG00000155115
5735,ENSG00000155229
5736,ENSG00000155252
5737,ENSG00000155254
5738,ENSG00000155256
5739,ENSG00000155275
5740,ENSG00000155287
5741,ENSG00000155304
5742,ENSG00000155307
5743,ENSG00000155313
5744,ENSG00000155324
5745,ENSG00000155329
5746,ENSG00000155330
5747,ENSG00000155363
5748,ENSG00000155366
5749,ENSG00000155368
5750,ENSG00000155380
5751,ENSG00000155393
5752,ENSG00000155438
5753,ENSG00000155463
5754,ENSG00000155465
5755,ENSG00000155506
5756,ENSG00000155508
5757,ENSG00000155542
5758,ENSG00000155545
5759,ENSG00000155561
5760,ENSG00000155621
5761,ENSG00000155629
5762,ENSG00000155636
5763,ENSG00000155659
5764,ENSG00000155660
5765,ENSG00000155666
5766,ENSG00000155729
5767,ENSG00000155744
5768,ENSG00000155755
5769,ENSG00000155792
5770,ENSG00000155827
5771,ENSG00000155849
5772,ENSG00000155850
5773,ENSG00000155868
5774,ENSG00000155876
5775,ENSG00000155893
5776,ENSG00000155903
5777,ENSG00000155906
5778,ENSG00000155926
5779,ENSG00000155957
5780,ENSG00000155959
5781,ENSG00000155962
5782,ENSG00000155975
5783,ENSG00000156017
5784,ENSG00000156026
5785,ENSG00000156050
5786,ENSG00000156052
5787,ENSG00000156110
5788,ENSG00000156113
5789,ENSG00000156136
5790,ENSG00000156162
5791,ENSG00000156170
5792,ENSG00000156171
5793,ENSG00000156232
5794,ENSG00000156253
5795,ENSG00000156256
5796,ENSG00000156261
5797,ENSG00000156265
5798,ENSG00000156273
5799,ENSG00000156298
5800,ENSG00000156304
5801,ENSG00000156313
5802,ENSG00000156345
5803,ENSG00000156374
5804,ENSG00000156381
5805,ENSG00000156384
5806,ENSG00000156398
5807,ENSG00000156411
5808,ENSG00000156453
5809,ENSG00000156467
5810,ENSG00000156469
5811,ENSG00000156471
5812,ENSG00000156482
5813,ENSG00000156500
5814,ENSG00000156502
5815,ENSG00000156504
5816,ENSG00000156508
5817,ENSG00000156515
5818,ENSG00000156521
5819,ENSG00000156531
5820,ENSG00000156587
5821,ENSG00000156599
5822,ENSG00000156603
5823,ENSG00000156639
5824,ENSG00000156642
5825,ENSG00000156650
5826,ENSG00000156671
5827,ENSG00000156697
5828,ENSG00000156709
5829,ENSG00000156711
5830,ENSG00000156735
5831,ENSG00000156802
5832,ENSG00000156804
5833,ENSG00000156831
5834,ENSG00000156853
5835,ENSG00000156858
5836,ENSG00000156860
5837,ENSG00000156873
5838,ENSG00000156875
5839,ENSG00000156928
5840,ENSG00000156931
5841,ENSG00000156958
5842,ENSG00000156973
5843,ENSG00000156976
5844,ENSG00000156983
5845,ENSG00000156990
5846,ENSG00000157014
5847,ENSG00000157020
5848,ENSG00000157036
5849,ENSG00000157045
5850,ENSG00000157077
5851,ENSG00000157106
5852,ENSG00000157107
5853,ENSG00000157110
5854,ENSG00000157181
5855,ENSG00000157184
5856,ENSG00000157191
5857,ENSG00000157212
5858,ENSG00000157216
5859,ENSG00000157224
5860,ENSG00000157259
5861,ENSG00000157303
5862,ENSG00000157326
5863,ENSG00000157349
5864,ENSG00000157350
5865,ENSG00000157353
5866,ENSG00000157368
5867,ENSG00000157379
5868,ENSG00000157450
5869,ENSG00000157456
5870,ENSG00000157483
5871,ENSG00000157500
5872,ENSG00000157510
5873,ENSG00000157514
5874,ENSG00000157538
5875,ENSG00000157540
5876,ENSG00000157557
5877,ENSG00000157570
5878,ENSG00000157593
5879,ENSG00000157600
5880,ENSG00000157601
5881,ENSG00000157617
5882,ENSG00000157625
5883,ENSG00000157637
5884,ENSG00000157693
5885,ENSG00000157764
5886,ENSG00000157778
5887,ENSG00000157796
5888,ENSG00000157800
5889,ENSG00000157823
5890,ENSG00000157827
5891,ENSG00000157837
5892,ENSG00000157869
5893,ENSG00000157870
5894,ENSG00000157873
5895,ENSG00000157895
5896,ENSG00000157911
5897,ENSG00000157916
5898,ENSG00000157933
5899,ENSG00000157954
5900,ENSG00000157978
5901,ENSG00000157985
5902,ENSG00000157992
5903,ENSG00000158006
5904,ENSG00000158019
5905,ENSG00000158042
5906,ENSG00000158050
5907,ENSG00000158062
5908,ENSG00000158092
5909,ENSG00000158106
5910,ENSG00000158109
5911,ENSG00000158122
5912,ENSG00000158156
5913,ENSG00000158158
5914,ENSG00000158161
5915,ENSG00000158169
5916,ENSG00000158186
5917,ENSG00000158195
5918,ENSG00000158201
5919,ENSG00000158234
5920,ENSG00000158270
5921,ENSG00000158286
5922,ENSG00000158290
5923,ENSG00000158292
5924,ENSG00000158321
5925,ENSG00000158411
5926,ENSG00000158417
5927,ENSG00000158435
5928,ENSG00000158457
5929,ENSG00000158467
5930,ENSG00000158470
5931,ENSG00000158480
5932,ENSG00000158517
5933,ENSG00000158526
5934,ENSG00000158545
5935,ENSG00000158552
5936,ENSG00000158555
5937,ENSG00000158604
5938,ENSG00000158615
5939,ENSG00000158623
5940,ENSG00000158636
5941,ENSG00000158669
5942,ENSG00000158710
5943,ENSG00000158711
5944,ENSG00000158714
5945,ENSG00000158716
5946,ENSG00000158717
5947,ENSG00000158747
5948,ENSG00000158773
5949,ENSG00000158792
5950,ENSG00000158793
5951,ENSG00000158796
5952,ENSG00000158805
5953,ENSG00000158825
5954,ENSG00000158828
5955,ENSG00000158850
5956,ENSG00000158856
5957,ENSG00000158863
5958,ENSG00000158864
5959,ENSG00000158869
5960,ENSG00000158882
5961,ENSG00000158941
5962,ENSG00000158985
5963,ENSG00000158987
5964,ENSG00000159023
5965,ENSG00000159055
5966,ENSG00000159063
5967,ENSG00000159069
5968,ENSG00000159079
5969,ENSG00000159086
5970,ENSG00000159110
5971,ENSG00000159111
5972,ENSG00000159128
5973,ENSG00000159131
5974,ENSG00000159140
5975,ENSG00000159147
5976,ENSG00000159176
5977,ENSG00000159189
5978,ENSG00000159199
5979,ENSG00000159200
5980,ENSG00000159202
5981,ENSG00000159208
5982,ENSG00000159210
5983,ENSG00000159214
5984,ENSG00000159216
5985,ENSG00000159231
5986,ENSG00000159256
5987,ENSG00000159267
5988,ENSG00000159314
5989,ENSG00000159322
5990,ENSG00000159335
5991,ENSG00000159346
5992,ENSG00000159348
5993,ENSG00000159352
5994,ENSG00000159363
5995,ENSG00000159377
5996,ENSG00000159388
5997,ENSG00000159403
5998,ENSG00000159423
5999,ENSG00000159445
6000,ENSG00000159459
6001,ENSG00000159461
6002,ENSG00000159479
6003,ENSG00000159579
6004,ENSG00000159592
6005,ENSG00000159593
6006,ENSG00000159596
6007,ENSG00000159640
6008,ENSG00000159658
6009,ENSG00000159674
6010,ENSG00000159685
6011,ENSG00000159692
6012,ENSG00000159713
6013,ENSG00000159714
6014,ENSG00000159720
6015,ENSG00000159733
6016,ENSG00000159788
6017,ENSG00000159792
6018,ENSG00000159840
6019,ENSG00000159873
6020,ENSG00000159884
6021,ENSG00000159899
6022,ENSG00000159921
6023,ENSG00000160007
6024,ENSG00000160014
6025,ENSG00000160049
6026,ENSG00000160050
6027,ENSG00000160055
6028,ENSG00000160058
6029,ENSG00000160072
6030,ENSG00000160075
6031,ENSG00000160087
6032,ENSG00000160094
6033,ENSG00000160113
6034,ENSG00000160124
6035,ENSG00000160131
6036,ENSG00000160145
6037,ENSG00000160179
6038,ENSG00000160190
6039,ENSG00000160191
6040,ENSG00000160193
6041,ENSG00000160194
6042,ENSG00000160199
6043,ENSG00000160200
6044,ENSG00000160201
6045,ENSG00000160208
6046,ENSG00000160209
6047,ENSG00000160211
6048,ENSG00000160213
6049,ENSG00000160214
6050,ENSG00000160216
6051,ENSG00000160218
6052,ENSG00000160221
6053,ENSG00000160223
6054,ENSG00000160226
6055,ENSG00000160255
6056,ENSG00000160256
6057,ENSG00000160271
6058,ENSG00000160285
6059,ENSG00000160293
6060,ENSG00000160294
6061,ENSG00000160299
6062,ENSG00000160305
6063,ENSG00000160310
6064,ENSG00000160325
6065,ENSG00000160336
6066,ENSG00000160345
6067,ENSG00000160360
6068,ENSG00000160392
6069,ENSG00000160404
6070,ENSG00000160408
6071,ENSG00000160410
6072,ENSG00000160439
6073,ENSG00000160445
6074,ENSG00000160446
6075,ENSG00000160447
6076,ENSG00000160551
6077,ENSG00000160563
6078,ENSG00000160570
6079,ENSG00000160584
6080,ENSG00000160606
6081,ENSG00000160613
6082,ENSG00000160633
6083,ENSG00000160678
6084,ENSG00000160679
6085,ENSG00000160683
6086,ENSG00000160685
6087,ENSG00000160688
6088,ENSG00000160691
6089,ENSG00000160695
6090,ENSG00000160703
6091,ENSG00000160710
6092,ENSG00000160712
6093,ENSG00000160714
6094,ENSG00000160741
6095,ENSG00000160746
6096,ENSG00000160752
6097,ENSG00000160753
6098,ENSG00000160767
6099,ENSG00000160783
6100,ENSG00000160785
6101,ENSG00000160789
6102,ENSG00000160796
6103,ENSG00000160799
6104,ENSG00000160803
6105,ENSG00000160813
6106,ENSG00000160818
6107,ENSG00000160877
6108,ENSG00000160888
6109,ENSG00000160908
6110,ENSG00000160917
6111,ENSG00000160932
6112,ENSG00000160948
6113,ENSG00000160949
6114,ENSG00000160953
6115,ENSG00000160957
6116,ENSG00000160959
6117,ENSG00000160961
6118,ENSG00000160972
6119,ENSG00000160991
6120,ENSG00000160993
6121,ENSG00000160999
6122,ENSG00000161010
6123,ENSG00000161011
6124,ENSG00000161013
6125,ENSG00000161016
6126,ENSG00000161021
6127,ENSG00000161036
6128,ENSG00000161048
6129,ENSG00000161057
6130,ENSG00000161091
6131,ENSG00000161179
6132,ENSG00000161202
6133,ENSG00000161203
6134,ENSG00000161204
6135,ENSG00000161217
6136,ENSG00000161249
6137,ENSG00000161265
6138,ENSG00000161267
6139,ENSG00000161277
6140,ENSG00000161281
6141,ENSG00000161381
6142,ENSG00000161395
6143,ENSG00000161513
6144,ENSG00000161526
6145,ENSG00000161533
6146,ENSG00000161542
6147,ENSG00000161544
6148,ENSG00000161547
6149,ENSG00000161558
6150,ENSG00000161618
6151,ENSG00000161638
6152,ENSG00000161642
6153,ENSG00000161647
6154,ENSG00000161654
6155,ENSG00000161671
6156,ENSG00000161677
6157,ENSG00000161692
6158,ENSG00000161714
6159,ENSG00000161791
6160,ENSG00000161800
6161,ENSG00000161813
6162,ENSG00000161847
6163,ENSG00000161904
6164,ENSG00000161914
6165,ENSG00000161920
6166,ENSG00000161921
6167,ENSG00000161929
6168,ENSG00000161955
6169,ENSG00000161956
6170,ENSG00000161960
6171,ENSG00000161970
6172,ENSG00000161980
6173,ENSG00000161981
6174,ENSG00000161996
6175,ENSG00000161999
6176,ENSG00000162032
6177,ENSG00000162065
6178,ENSG00000162066
6179,ENSG00000162073
6180,ENSG00000162076
6181,ENSG00000162086
6182,ENSG00000162104
6183,ENSG00000162129
6184,ENSG00000162144
6185,ENSG00000162148
6186,ENSG00000162174
6187,ENSG00000162191
6188,ENSG00000162194
6189,ENSG00000162222
6190,ENSG00000162227
6191,ENSG00000162231
6192,ENSG00000162236
6193,ENSG00000162241
6194,ENSG00000162244
6195,ENSG00000162298
6196,ENSG00000162300
6197,ENSG00000162302
6198,ENSG00000162337
6199,ENSG00000162341
6200,ENSG00000162368
6201,ENSG00000162377
6202,ENSG00000162378
6203,ENSG00000162384
6204,ENSG00000162385
6205,ENSG00000162402
6206,ENSG00000162407
6207,ENSG00000162408
6208,ENSG00000162413
6209,ENSG00000162419
6210,ENSG00000162430
6211,ENSG00000162433
6212,ENSG00000162434
6213,ENSG00000162441
6214,ENSG00000162444
6215,ENSG00000162458
6216,ENSG00000162496
6217,ENSG00000162511
6218,ENSG00000162517
6219,ENSG00000162521
6220,ENSG00000162522
6221,ENSG00000162542
6222,ENSG00000162545
6223,ENSG00000162551
6224,ENSG00000162576
6225,ENSG00000162585
6226,ENSG00000162591
6227,ENSG00000162599
6228,ENSG00000162600
6229,ENSG00000162601
6230,ENSG00000162604
6231,ENSG00000162607
6232,ENSG00000162613
6233,ENSG00000162616
6234,ENSG00000162618
6235,ENSG00000162623
6236,ENSG00000162627
6237,ENSG00000162636
6238,ENSG00000162642
6239,ENSG00000162645
